0	2.866928e-002	6.106826e-027	0.000000e+000	
1	2.866928e-002	2.344386e-013	0.000000e+000	
2	2.866928e-002	7.908611e-009	0.000000e+000	
3	2.866928e-002	1.452566e-006	0.000000e+000	
4	2.866928e-002	3.315562e-005	0.000000e+000	
5	2.866928e-002	2.667911e-004	0.000000e+000	
6	2.866928e-002	1.183147e-003	0.000000e+000	
7	2.866928e-002	3.615673e-003	0.000000e+000	
8	2.866928e-002	8.620420e-003	0.000000e+000	
9	2.866928e-002	1.727427e-002	0.000000e+000	
10	2.866928e-002	3.050601e-002	0.000000e+000	
11	5.943589e-005	4.900118e-002	0.000000e+000	
12	1.896374e-004	7.317493e-002	0.000000e+000	
13	5.243581e-004	1.031899e-001	0.000000e+000	
14	1.272630e-003	1.389971e-001	0.000000e+000	
15	2.771645e-003	1.803839e-001	0.000000e+000	
16	5.511408e-003	2.270197e-001	1.105422e-319	
17	1.015201e-002	2.784960e-001	3.998586e-285	
