t'	a(t')	Trad(t')	Tb(t')	z(t')	i
------------
v=0___j=0	v=0___j=1	v=0___j=2	v=0___j=3	v=0___j=4	v=0___j=5	v=0___j=6	v=0___j=7	v=0___j=8	
1.36e-006	3.5272e-004	7.7270e+003	7.7160e+003	2.8341e+003	§§§	1.36e-006	1.0000e+000	2.600e+000	1.8174e-033	9.51e-003	8.38e-002	4.45e-002	1.75e-001	6.89e-002	2.27e-001	7.88e-002	2.36e-001	7.60e-002	
1.40e-006	3.5402e-004	7.6988e+003	7.6877e+003	2.8237e+003	§§§	1.40e-006	1.0000e+000	2.601e+000	1.8042e-033	9.53e-003	8.39e-002	4.46e-002	1.75e-001	6.89e-002	2.27e-001	7.88e-002	2.36e-001	7.59e-002	
1.43e-006	3.5531e-004	7.6708e+003	7.6597e+003	2.8135e+003	§§§	1.43e-006	1.0000e+000	2.602e+000	1.7912e-033	9.54e-003	8.40e-002	4.46e-002	1.75e-001	6.89e-002	2.27e-001	7.88e-002	2.36e-001	7.58e-002	
1.46e-006	3.5659e-004	7.6431e+003	7.6320e+003	2.8033e+003	§§§	1.46e-006	1.0000e+000	2.602e+000	1.7784e-033	9.55e-003	8.41e-002	4.47e-002	1.76e-001	6.90e-002	2.27e-001	7.88e-002	2.36e-001	7.57e-002	
1.49e-006	3.5788e-004	7.6157e+003	7.6045e+003	2.7932e+003	§§§	1.49e-006	1.0000e+000	2.603e+000	1.7658e-033	9.56e-003	8.42e-002	4.47e-002	1.76e-001	6.90e-002	2.27e-001	7.87e-002	2.36e-001	7.56e-002	
1.52e-006	3.5916e-004	7.5886e+003	7.5773e+003	2.7833e+003	§§§	1.52e-006	1.0000e+000	2.604e+000	1.7533e-033	9.58e-003	8.43e-002	4.48e-002	1.76e-001	6.90e-002	2.27e-001	7.87e-002	2.35e-001	7.54e-002	
1.56e-006	3.6044e-004	7.5617e+003	7.5504e+003	2.7734e+003	§§§	1.56e-006	1.0000e+000	2.604e+000	1.7410e-033	9.59e-003	8.44e-002	4.48e-002	1.76e-001	6.91e-002	2.27e-001	7.87e-002	2.35e-001	7.53e-002	
1.59e-006	3.6171e-004	7.5350e+003	7.5237e+003	2.7636e+003	§§§	1.59e-006	1.0000e+000	2.605e+000	1.7290e-033	9.60e-003	8.45e-002	4.49e-002	1.76e-001	6.91e-002	2.27e-001	7.86e-002	2.35e-001	7.52e-002	
1.62e-006	3.6298e-004	7.5087e+003	7.4973e+003	2.7540e+003	§§§	1.62e-006	1.0000e+000	2.605e+000	1.7171e-033	9.61e-003	8.46e-002	4.49e-002	1.76e-001	6.91e-002	2.27e-001	7.86e-002	2.35e-001	7.51e-002	
1.65e-006	3.6425e-004	7.4825e+003	7.4711e+003	2.7444e+003	§§§	1.65e-006	1.0000e+000	2.606e+000	1.7054e-033	9.62e-003	8.47e-002	4.49e-002	1.76e-001	6.92e-002	2.27e-001	7.86e-002	2.34e-001	7.50e-002	
1.68e-006	3.6551e-004	7.4566e+003	7.4451e+003	2.7349e+003	§§§	1.68e-006	1.0000e+000	2.607e+000	1.6939e-033	9.64e-003	8.48e-002	4.50e-002	1.77e-001	6.92e-002	2.27e-001	7.86e-002	2.34e-001	7.49e-002	
1.72e-006	3.6677e-004	7.4310e+003	7.4194e+003	2.7255e+003	§§§	1.72e-006	1.0000e+000	2.607e+000	1.6825e-033	9.65e-003	8.49e-002	4.50e-002	1.77e-001	6.92e-002	2.27e-001	7.85e-002	2.34e-001	7.48e-002	
1.75e-006	3.6803e-004	7.4056e+003	7.3940e+003	2.7162e+003	§§§	1.75e-006	1.0000e+000	2.608e+000	1.6712e-033	9.66e-003	8.50e-002	4.51e-002	1.77e-001	6.93e-002	2.27e-001	7.85e-002	2.34e-001	7.47e-002	
1.78e-006	3.6929e-004	7.3804e+003	7.3688e+003	2.7069e+003	§§§	1.78e-006	1.0000e+000	2.609e+000	1.6600e-033	9.67e-003	8.51e-002	4.51e-002	1.77e-001	6.93e-002	2.27e-001	7.85e-002	2.34e-001	7.46e-002	
1.81e-006	3.7054e-004	7.3555e+003	7.3438e+003	2.6978e+003	§§§	1.81e-006	1.0000e+000	2.609e+000	1.6488e-033	9.68e-003	8.52e-002	4.52e-002	1.77e-001	6.93e-002	2.27e-001	7.84e-002	2.33e-001	7.45e-002	
1.84e-006	3.7179e-004	7.3308e+003	7.3190e+003	2.6887e+003	§§§	1.84e-006	1.0000e+000	2.610e+000	1.6377e-033	9.70e-003	8.53e-002	4.52e-002	1.77e-001	6.93e-002	2.27e-001	7.84e-002	2.33e-001	7.44e-002	
1.88e-006	3.7303e-004	7.3063e+003	7.2945e+003	2.6797e+003	§§§	1.88e-006	1.0000e+000	2.610e+000	1.6268e-033	9.71e-003	8.54e-002	4.53e-002	1.77e-001	6.94e-002	2.27e-001	7.84e-002	2.33e-001	7.42e-002	
1.91e-006	3.7428e-004	7.2820e+003	7.2702e+003	2.6708e+003	§§§	1.91e-006	1.0000e+000	2.611e+000	1.6158e-033	9.72e-003	8.55e-002	4.53e-002	1.78e-001	6.94e-002	2.27e-001	7.84e-002	2.33e-001	7.41e-002	
1.94e-006	3.7552e-004	7.2580e+003	7.2461e+003	2.6620e+003	§§§	1.94e-006	1.0000e+000	2.612e+000	1.6049e-033	9.73e-003	8.56e-002	4.54e-002	1.78e-001	6.94e-002	2.27e-001	7.83e-002	2.33e-001	7.40e-002	
1.97e-006	3.7675e-004	7.2342e+003	7.2222e+003	2.6533e+003	§§§	1.97e-006	1.0000e+000	2.612e+000	1.5940e-033	9.74e-003	8.57e-002	4.54e-002	1.78e-001	6.95e-002	2.27e-001	7.83e-002	2.32e-001	7.39e-002	
2.00e-006	3.7799e-004	7.2106e+003	7.1985e+003	2.6446e+003	§§§	2.00e-006	1.0000e+000	2.613e+000	1.5834e-033	9.76e-003	8.57e-002	4.54e-002	1.78e-001	6.95e-002	2.27e-001	7.83e-002	2.32e-001	7.38e-002	
