10	8.140998e-007	3.046384e-002	3.153178e-040	
11	3.358997e-006	4.893337e-002	8.240372e-034	
12	1.112997e-005	7.304767e-002	8.084534e-029	
13	3.075976e-005	1.026281e-001	6.796571e-025	
14	7.591614e-005	1.388200e-001	1.200357e-021	
15	1.653262e-004	1.801007e-001	4.976166e-019	
16	3.292044e-004	2.267302e-001	7.455199e-017	
17	6.087939e-004	2.784617e-001	5.058072e-015	
18	1.052090e-003	3.343337e-001	1.762666e-013	
19	1.710858e-003	3.933817e-001	3.538885e-012	
20	2.678040e-003	4.568503e-001	4.895544e-011	
21	4.020055e-003	5.231920e-001	4.753524e-010	
22	5.771238e-003	5.902918e-001	3.297344e-009	
23	8.125628e-003	6.615799e-001	1.909012e-008	
24	1.105111e-002	7.328101e-001	8.679823e-008	
25	1.479521e-002	8.074415e-001	3.464152e-007	
26	1.945247e-002	8.825826e-001	1.180077e-006	
27	2.496862e-002	9.566245e-001	3.453528e-006	
28	3.147337e-002	1.030330e+000	9.017598e-006	
29	3.922292e-002	1.105170e+000	2.176681e-005	
30	4.832100e-002	1.180364e+000	4.869715e-005	
31	5.880649e-002	1.255036e+000	1.012322e-004	
32	7.066605e-002	1.328234e+000	1.960227e-004	
33	8.381347e-002	1.398949e+000	3.543983e-004	
34	9.887665e-002	1.469986e+000	6.172313e-004	
35	1.160078e-001	1.540885e+000	1.036593e-003	
36	1.342594e-001	1.606929e+000	1.633568e-003	
37	1.535359e-001	1.671475e+000	2.489021e-003	
38	1.759318e-001	1.738581e+000	3.772634e-003	
39	1.982777e-001	1.798800e+000	5.386323e-003	
40	2.240435e-001	1.860901e+000	7.658534e-003	
41	2.514153e-001	1.919845e+000	1.055870e-002	
42	2.800242e-001	1.975181e+000	1.412690e-002	
43	3.109301e-001	2.029094e+000	1.859742e-002	
44	3.442793e-001	2.081354e+000	2.409807e-002	
45	3.799639e-001	2.131741e+000	3.074587e-002	
46	4.165102e-001	2.180053e+000	3.863799e-002	
47	4.550527e-001	2.226105e+000	4.784217e-002	
48	4.949276e-001	2.269736e+000	5.838710e-002	
49	5.363711e-001	2.310812e+000	7.025380e-002	
50	5.817056e-001	2.351964e+000	8.438914e-002	
51	6.281674e-001	2.390357e+000	9.998131e-002	
52	6.752548e-001	2.425916e+000	1.168680e-001	
53	7.263316e-001	2.461309e+000	1.364231e-001	
54	7.772273e-001	2.493760e+000	1.571749e-001	
55	8.274579e-001	2.523259e+000	1.787724e-001	
56	8.811612e-001	2.552464e+000	2.031308e-001	
57	9.387935e-001	2.581312e+000	2.305691e-001	
58	9.947085e-001	2.607173e+000	2.584794e-001	
59	1.047855e+000	2.630109e+000	2.862582e-001	
60	1.103698e+000	2.652684e+000	3.167892e-001	
61	1.162011e+000	2.674858e+000	3.503133e-001	
62	1.223733e+000	2.696590e+000	3.870876e-001	
63	1.280824e+000	2.715504e+000	4.227248e-001	
64	1.340553e+000	2.734006e+000	4.613480e-001	
65	1.398783e+000	2.750951e+000	5.004575e-001	
66	1.459230e+000	2.767483e+000	5.425591e-001	
67	1.517278e+000	2.782519e+000	5.847190e-001	
68	1.577268e+000	2.797154e+000	6.298047e-001	
69	1.635144e+000	2.810367e+000	6.744284e-001	
70	1.689441e+000	2.822227e+000	7.180904e-001	
71	1.744755e+000	2.833752e+000	7.642267e-001	
72	1.801608e+000	2.844932e+000	8.129354e-001	
73	1.853929e+000	2.854865e+000	8.599253e-001	
74	1.907951e+000	2.864489e+000	9.092251e-001	
75	1.962402e+000	2.873797e+000	9.608985e-001	
76	2.012092e+000	2.881976e+000	1.009982e+000	
77	2.062477e+000	2.889882e+000	1.061111e+000	
78	2.113230e+000	2.897510e+000	1.114315e+000	
79	2.158091e+000	2.904133e+000	1.163989e+000	
80	2.203843e+000	2.910524e+000	1.215366e+000	
81	2.249416e+000	2.916680e+000	1.268445e+000	
82	2.290916e+000	2.921953e+000	1.317046e+000	
83	2.335527e+000	2.927659e+000	1.373298e+000	
84	2.375223e+000	2.932530e+000	1.424674e+000	
85	2.410709e+000	2.936635e+000	1.470662e+000	
86	2.449974e+000	2.941148e+000	1.524361e+000	
87	2.483840e+000	2.944939e+000	1.572307e+000	
88	2.517022e+000	2.948584e+000	1.621100e+000	
89	2.548516e+000	2.952083e+000	1.670690e+000	
90	2.580098e+000	2.955435e+000	1.721016e+000	
91	2.606431e+000	2.958193e+000	1.764687e+000	
92	2.637434e+000	2.961276e+000	1.816190e+000	
93	2.662575e+000	2.963804e+000	1.860747e+000	
94	2.687869e+000	2.966227e+000	1.905621e+000	
95	2.711359e+000	2.968546e+000	1.950745e+000	
96	2.734570e+000	2.970763e+000	1.996046e+000	
97	2.753966e+000	2.972532e+000	2.033876e+000	
98	2.777356e+000	2.974562e+000	2.079296e+000	
99	2.794280e+000	2.976178e+000	2.117105e+000	
100	2.812565e+000	2.977725e+000	2.154819e+000	
101	2.829382e+000	2.979206e+000	2.192382e+000	
102	2.847455e+000	2.980757e+000	2.233455e+000	
103	2.860853e+000	2.981968e+000	2.266813e+000	
104	2.876247e+000	2.983252e+000	2.303557e+000	
105	2.888962e+000	2.984353e+000	2.336286e+000	
106	2.901479e+000	2.985405e+000	2.368641e+000	
107	2.913105e+000	2.986298e+000	2.397049e+000	
108	2.924139e+000	2.987257e+000	2.428564e+000	
109	2.934169e+000	2.988069e+000	2.456145e+000	
110	2.943583e+000	2.988845e+000	2.483283e+000	
111	2.951957e+000	2.989584e+000	2.509943e+000	
112	2.961263e+000	2.990289e+000	2.536089e+000	
113	2.970348e+000	2.990958e+000	2.561688e+000	
114	2.975779e+000	2.991517e+000	2.583612e+000	
115	2.982576e+000	2.992050e+000	2.605069e+000	
116	2.990113e+000	2.992558e+000	2.626039e+000	
117	2.994822e+000	2.993042e+000	2.646501e+000	
118	3.001457e+000	2.993503e+000	2.666436e+000	
119	3.005630e+000	2.993940e+000	2.685825e+000	
120	3.011738e+000	2.994356e+000	2.704651e+000	
121	3.014892e+000	2.994694e+000	2.720327e+000	
122	3.019212e+000	2.995017e+000	2.735567e+000	
123	3.022636e+000	2.995325e+000	2.750364e+000	
124	3.025212e+000	2.995618e+000	2.764710e+000	
125	3.030538e+000	2.995897e+000	2.778597e+000	
126	3.033374e+000	2.996161e+000	2.792019e+000	
127	3.035719e+000	2.996413e+000	2.804972e+000	
128	3.038425e+000	2.996612e+000	2.815404e+000	
129	3.040623e+000	2.996839e+000	2.827485e+000	
130	3.041975e+000	2.997019e+000	2.837187e+000	
131	3.042470e+000	2.997190e+000	2.846556e+000	
132	3.045649e+000	2.997385e+000	2.857358e+000	
133	3.046801e+000	2.997539e+000	2.865994e+000	
134	3.048301e+000	2.997685e+000	2.874297e+000	
135	3.049418e+000	2.997796e+000	2.880701e+000	
136	3.050042e+000	2.997929e+000	2.888411e+000	
137	3.050451e+000	2.998055e+000	2.895793e+000	
138	3.051723e+000	2.998174e+000	2.902852e+000	
139	3.052662e+000	2.998265e+000	2.908268e+000	
140	3.053500e+000	2.998352e+000	2.913481e+000	
141	3.053253e+000	2.998454e+000	2.919715e+000	
142	3.053616e+000	2.998532e+000	2.924480e+000	
143	3.054245e+000	2.998606e+000	2.929050e+000	
144	3.054844e+000	2.998694e+000	2.934492e+000	
145	3.055166e+000	2.998760e+000	2.938634e+000	
146	3.055514e+000	2.998823e+000	2.942591e+000	
147	3.055609e+000	2.998883e+000	2.946367e+000	
148	3.054565e+000	2.998926e+000	2.949081e+000	
149	3.054869e+000	2.998981e+000	2.952548e+000	
150	3.054682e+000	2.999032e+000	2.955843e+000	
151	3.054650e+000	2.999081e+000	2.958972e+000	
152	3.054810e+000	2.999116e+000	2.961211e+000	
153	3.054590e+000	2.999160e+000	2.964057e+000	
154	3.054270e+000	2.999192e+000	2.966090e+000	
155	3.054275e+000	2.999232e+000	2.968668e+000	
156	3.053723e+000	2.999260e+000	2.970504e+000	
157	3.053881e+000	2.999287e+000	2.972259e+000	
158	3.053052e+000	2.999321e+000	2.974477e+000	
159	3.052617e+000	2.999346e+000	2.976052e+000	
160	3.052326e+000	2.999369e+000	2.977552e+000	
161	3.052342e+000	2.999391e+000	2.978980e+000	
162	3.051986e+000	2.999415e+000	2.980558e+000	
163	3.051246e+000	2.999435e+000	2.981837e+000	
164	3.051932e+000	2.999454e+000	2.983051e+000	
165	3.051130e+000	2.999472e+000	2.984201e+000	
166	3.050640e+000	2.999488e+000	2.985289e+000	
167	3.050888e+000	2.999505e+000	2.986318e+000	
168	3.049930e+000	2.999517e+000	2.987132e+000	
169	3.050115e+000	2.999532e+000	2.988058e+000	
170	3.049140e+000	2.999543e+000	2.988789e+000	
171	3.049020e+000	2.999556e+000	2.989619e+000	
172	3.048565e+000	2.999567e+000	2.990272e+000	
173	3.047602e+000	2.999576e+000	2.990891e+000	
174	3.047087e+000	2.999586e+000	2.991479e+000	
175	3.047131e+000	2.999594e+000	2.992035e+000	
176	3.046519e+000	2.999603e+000	2.992562e+000	
177	3.046095e+000	2.999611e+000	2.993060e+000	
178	3.045702e+000	2.999618e+000	2.993530e+000	
179	3.044931e+000	2.999625e+000	2.993973e+000	
180	3.045826e+000	2.999632e+000	2.994391e+000	
181	3.045299e+000	2.999637e+000	2.994707e+000	
182	3.044371e+000	2.999643e+000	2.995081e+000	
183	3.043461e+000	2.999648e+000	2.995364e+000	
184	3.044226e+000	2.999653e+000	2.995698e+000	
185	3.042855e+000	2.999657e+000	2.995951e+000	
186	3.043260e+000	2.999661e+000	2.996248e+000	
187	3.042233e+000	2.999665e+000	2.996472e+000	
188	3.042578e+000	2.999668e+000	2.996684e+000	
189	3.041156e+000	2.999671e+000	2.996884e+000	
190	3.041287e+000	2.999674e+000	2.997074e+000	
191	3.041216e+000	2.999677e+000	2.997297e+000	
192	3.040170e+000	2.999679e+000	2.997464e+000	
193	3.039979e+000	2.999681e+000	2.997621e+000	
194	3.040274e+000	2.999683e+000	2.997733e+000	
195	3.039566e+000	2.999685e+000	2.997875e+000	
196	3.039334e+000	2.999686e+000	2.998008e+000	
197	3.039094e+000	2.999687e+000	2.998133e+000	
198	3.038914e+000	2.999688e+000	2.998251e+000	
199	3.038509e+000	2.999689e+000	2.998334e+000	
200	3.038393e+000	2.999690e+000	2.998440e+000	
201	3.038009e+000	2.999690e+000	2.998514e+000	
202	3.037014e+000	2.999690e+000	2.998608e+000	
203	3.036403e+000	2.999690e+000	2.998695e+000	
204	3.035992e+000	2.999690e+000	2.998757e+000	
205	3.035330e+000	2.999690e+000	2.998816e+000	
206	3.035784e+000	2.999689e+000	2.998890e+000	
207	3.035426e+000	2.999688e+000	2.998942e+000	
208	3.034684e+000	2.999687e+000	2.998991e+000	
209	3.034809e+000	2.999686e+000	2.999053e+000	
210	3.033968e+000	2.999685e+000	2.999096e+000	
211	3.033198e+000	2.999683e+000	2.999137e+000	
212	3.033646e+000	2.999682e+000	2.999176e+000	
213	3.032972e+000	2.999680e+000	2.999212e+000	
214	3.033348e+000	2.999678e+000	2.999247e+000	
215	3.032210e+000	2.999676e+000	2.999279e+000	
216	3.032730e+000	2.999673e+000	2.999310e+000	
217	3.031401e+000	2.999670e+000	2.999339e+000	
218	3.031978e+000	2.999668e+000	2.999366e+000	
219	3.030785e+000	2.999664e+000	2.999392e+000	
220	3.030723e+000	2.999661e+000	2.999416e+000	
221	3.030724e+000	2.999657e+000	2.999438e+000	
222	3.029580e+000	2.999655e+000	2.999453e+000	
223	3.029605e+000	2.999651e+000	2.999473e+000	
224	3.029649e+000	2.999646e+000	2.999492e+000	
225	3.029272e+000	2.999641e+000	2.999510e+000	
