103.37350026679182	1.0698262080981674e-28
118.04459582099297	2.2783552428158326e-28
130.39885416998024	3.962688638701478e-28
151.89944811139705	7.995535781933106e-28
179.30908957741778	1.65741202619033e-27
217.35808167942753	3.5297073027306574e-27
270.56814057878853	8.1512231107879e-27
335.6886050901874	1.6896847916693292e-26
426.2682608842155	3.6969127071950323e-26
504.85891408151446	6.343735378870026e-26
618.110729564377	1.2126964152831517e-25
744.3169773733504	2.2262359380876524e-25
948.2988959966968	5.004146128489254e-25
1192.2542413605129	1.0657079141786985e-24
1508.9482703662302	2.3633842574516653e-24
1853.5808219269434	4.768611697714494e-24
2269.3829150906276	9.621650585122664e-24
2769.2560449171356	1.8643148674599713e-23
3447.1801235569837	3.812760545922101e-23
4123.573834532825	6.631442987240974e-23
5150.098815305234	1.267695869781733e-22
6518.100275912691	2.117364585429307e-22
8499.528073440444	3.261371975182205e-22
9673.659084960333	3.7834626171319636e-22
