t'	a(t')	Trad(t')	Tb(t')	z(t')	i
------------
2.9000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.740608e-002	1.852078e-002	1.928641e-002	1.984357e-002	1.926091e-002	2.027717e-002	1.927193e-002	2.041619e-002	1.916003e-002	1.623750e-002	1.784730e-002	1.934261e-002	1.967271e-002	2.034168e-002	1.898934e-002	2.004038e-002	1.892986e-002	1.893957e-002	2.003178e-002	1.999875e-002	1.866089e-002	1.538832e-002	1.690051e-002	1.874178e-002	1.842709e-002	1.870186e-002	1.986983e-002	1.809450e-002	1.969767e-002	1.903088e-002	1.847150e-002	1.805891e-002	1.858505e-002	1.964246e-002	1.909507e-002	1.798081e-002	1.519852e-002	1.625151e-002	1.831853e-002	1.727118e-002	1.934161e-002	1.760107e-002	1.903846e-002	1.722052e-002	1.904755e-002	1.792656e-002	1.790301e-002	1.787677e-002	1.728606e-002	1.794703e-002	1.878761e-002	1.802436e-002	1.844604e-002	1.735191e-002	
3.2000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.730682e-002	1.852164e-002	1.935034e-002	1.996494e-002	1.932794e-002	2.044004e-002	1.933978e-002	2.059183e-002	1.921771e-002	1.604238e-002	1.778735e-002	1.939823e-002	1.977008e-002	2.050991e-002	1.902704e-002	2.017480e-002	1.896699e-002	1.897338e-002	2.017139e-002	2.013121e-002	1.867167e-002	1.512788e-002	1.676141e-002	1.876177e-002	1.840078e-002	1.871095e-002	1.999074e-002	1.805322e-002	1.980610e-002	1.907294e-002	1.846582e-002	1.801533e-002	1.858826e-002	1.974200e-002	1.914388e-002	1.793091e-002	1.492243e-002	1.605909e-002	1.829873e-002	1.715341e-002	1.941418e-002	1.751780e-002	1.908211e-002	1.710595e-002	1.909540e-002	1.787336e-002	1.784931e-002	1.781800e-002	1.717695e-002	1.789549e-002	1.880966e-002	1.798002e-002	1.844257e-002	1.724808e-002	
3.5000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.720837e-002	1.852259e-002	1.941297e-002	2.008583e-002	1.939451e-002	2.060254e-002	1.940717e-002	2.076706e-002	1.927499e-002	1.585025e-002	1.772789e-002	1.945053e-002	1.986573e-002	2.067767e-002	1.906367e-002	2.030785e-002	1.900387e-002	1.900627e-002	2.031062e-002	2.026261e-002	1.868202e-002	1.487260e-002	1.662434e-002	1.878159e-002	1.837189e-002	1.871881e-002	2.011068e-002	1.801170e-002	1.991415e-002	1.911405e-002	1.845994e-002	1.797170e-002	1.859102e-002	1.984058e-002	1.919185e-002	1.788112e-002	1.465184e-002	1.586986e-002	1.827877e-002	1.703567e-002	1.948603e-002	1.743501e-002	1.912495e-002	1.699252e-002	1.914296e-002	1.782053e-002	1.779624e-002	1.775946e-002	1.706889e-002	1.784428e-002	1.883120e-002	1.793600e-002	1.843962e-002	1.714517e-002	
3.8000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.711072e-002	1.852365e-002	1.947431e-002	2.020622e-002	1.946062e-002	2.076468e-002	1.947409e-002	2.094190e-002	1.933185e-002	1.566105e-002	1.766893e-002	1.949958e-002	1.995966e-002	2.084497e-002	1.909924e-002	2.043954e-002	1.904051e-002	1.903825e-002	2.044946e-002	2.039296e-002	1.869196e-002	1.462237e-002	1.648924e-002	1.880124e-002	1.834050e-002	1.872549e-002	2.022966e-002	1.796994e-002	2.002182e-002	1.915421e-002	1.845384e-002	1.792800e-002	1.859332e-002	1.993822e-002	1.923899e-002	1.783143e-002	1.438664e-002	1.568377e-002	1.825866e-002	1.691799e-002	1.955717e-002	1.735271e-002	1.916699e-002	1.688021e-002	1.919023e-002	1.776807e-002	1.774380e-002	1.770117e-002	1.696187e-002	1.779340e-002	1.885223e-002	1.789232e-002	1.843716e-002	1.704316e-002	
4.1000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.701388e-002	1.852481e-002	1.953439e-002	2.032614e-002	1.952627e-002	2.092646e-002	1.954054e-002	2.111634e-002	1.938830e-002	1.547473e-002	1.761045e-002	1.954547e-002	2.005192e-002	2.101180e-002	1.913376e-002	2.056988e-002	1.907691e-002	1.906934e-002	2.058790e-002	2.052227e-002	1.870149e-002	1.437710e-002	1.635611e-002	1.882072e-002	1.830671e-002	1.873100e-002	2.034770e-002	1.792794e-002	2.012910e-002	1.919344e-002	1.844755e-002	1.788426e-002	1.859518e-002	2.003492e-002	1.928531e-002	1.778184e-002	1.412673e-002	1.550077e-002	1.823839e-002	1.680040e-002	1.962763e-002	1.727091e-002	1.920823e-002	1.676901e-002	1.923720e-002	1.771599e-002	1.769197e-002	1.764311e-002	1.685588e-002	1.774285e-002	1.887278e-002	1.784896e-002	1.843520e-002	1.694204e-002	
4.4000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.691783e-002	1.852607e-002	1.959321e-002	2.044556e-002	1.959146e-002	2.108787e-002	1.960653e-002	2.129037e-002	1.944435e-002	1.529124e-002	1.755246e-002	1.958828e-002	2.014253e-002	2.117817e-002	1.916723e-002	2.069888e-002	1.911307e-002	1.909956e-002	2.072596e-002	2.065054e-002	1.871061e-002	1.413667e-002	1.622489e-002	1.884003e-002	1.827062e-002	1.873539e-002	2.046479e-002	1.788571e-002	2.023601e-002	1.923176e-002	1.844106e-002	1.784047e-002	1.859661e-002	2.013070e-002	1.933081e-002	1.773236e-002	1.387199e-002	1.532079e-002	1.821797e-002	1.668293e-002	1.969742e-002	1.718961e-002	1.924871e-002	1.665889e-002	1.928387e-002	1.766427e-002	1.764075e-002	1.758530e-002	1.675091e-002	1.769262e-002	1.889284e-002	1.780593e-002	1.843372e-002	1.684181e-002	
4.7000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.682256e-002	1.852742e-002	1.965081e-002	2.056450e-002	1.965619e-002	2.124890e-002	1.967206e-002	2.146400e-002	1.949999e-002	1.511052e-002	1.749496e-002	1.962809e-002	2.023151e-002	2.134407e-002	1.919967e-002	2.082656e-002	1.914900e-002	1.912890e-002	2.086362e-002	2.077779e-002	1.871933e-002	1.390099e-002	1.609557e-002	1.885916e-002	1.823231e-002	1.873868e-002	2.058095e-002	1.784324e-002	2.034253e-002	1.926918e-002	1.843437e-002	1.779664e-002	1.859763e-002	2.022555e-002	1.937552e-002	1.768298e-002	1.362231e-002	1.514379e-002	1.819741e-002	1.656563e-002	1.976654e-002	1.710881e-002	1.928841e-002	1.654985e-002	1.933026e-002	1.761292e-002	1.759013e-002	1.752773e-002	1.664694e-002	1.764271e-002	1.891242e-002	1.776321e-002	1.843271e-002	1.674247e-002	
5.0000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.672806e-002	1.852886e-002	1.970719e-002	2.068295e-002	1.972044e-002	2.140956e-002	1.973712e-002	2.163722e-002	1.955523e-002	1.493255e-002	1.743793e-002	1.966497e-002	2.031890e-002	2.150950e-002	1.923109e-002	2.095293e-002	1.918468e-002	1.915739e-002	2.100089e-002	2.090401e-002	1.872766e-002	1.366995e-002	1.596811e-002	1.887812e-002	1.819186e-002	1.874092e-002	2.069617e-002	1.780055e-002	2.044866e-002	1.930571e-002	1.842748e-002	1.775278e-002	1.859825e-002	2.031950e-002	1.941945e-002	1.763372e-002	1.337760e-002	1.496971e-002	1.817671e-002	1.644851e-002	1.983502e-002	1.702852e-002	1.932737e-002	1.644186e-002	1.937634e-002	1.756193e-002	1.754010e-002	1.747040e-002	1.654396e-002	1.759312e-002	1.893153e-002	1.772081e-002	1.843216e-002	1.664399e-002	
5.3000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.663432e-002	1.853039e-002	1.976238e-002	2.080092e-002	1.978423e-002	2.156984e-002	1.980172e-002	2.181003e-002	1.961008e-002	1.475725e-002	1.738138e-002	1.969901e-002	2.040472e-002	2.167447e-002	1.926149e-002	2.107799e-002	1.922012e-002	1.918504e-002	2.113777e-002	2.102921e-002	1.873559e-002	1.344345e-002	1.584249e-002	1.889691e-002	1.814937e-002	1.874212e-002	2.081047e-002	1.775764e-002	2.055440e-002	1.934136e-002	1.842040e-002	1.770888e-002	1.859847e-002	2.041256e-002	1.946259e-002	1.758457e-002	1.313775e-002	1.479851e-002	1.815587e-002	1.633160e-002	1.990287e-002	1.694873e-002	1.936559e-002	1.633491e-002	1.942214e-002	1.751130e-002	1.749064e-002	1.741331e-002	1.644198e-002	1.754385e-002	1.895019e-002	1.767872e-002	1.843206e-002	1.654637e-002	
5.6000000e-014	2.9385836e-004	9.2748765e+003	9.2748765e+003	3.4020000e+003	§§§	1.000000e+000	$$$	1.654133e-002	1.853202e-002	1.981638e-002	2.091841e-002	1.984755e-002	2.172974e-002	1.986587e-002	2.198242e-002	1.966452e-002	1.458460e-002	1.732530e-002	1.973026e-002	2.048898e-002	2.183897e-002	1.929088e-002	2.120176e-002	1.925533e-002	1.921185e-002	2.127425e-002	2.115340e-002	1.874314e-002	1.322142e-002	1.571867e-002	1.891551e-002	1.810491e-002	1.874232e-002	2.092386e-002	1.771452e-002	2.065975e-002	1.937616e-002	1.841314e-002	1.766495e-002	1.859831e-002	2.050472e-002	1.950498e-002	1.753554e-002	1.290265e-002	1.463013e-002	1.813490e-002	1.621494e-002	1.997010e-002	1.686945e-002	1.940308e-002	1.622898e-002	1.946764e-002	1.746102e-002	1.744175e-002	1.735647e-002	1.634096e-002	1.749489e-002	1.896838e-002	1.763695e-002	1.843239e-002	1.644961e-002	
