101	2.795472e+000	2.979381e+000	2.795696e+000	
102	2.813590e+000	2.980764e+000	2.813617e+000	
103	2.829737e+000	2.982052e+000	2.830186e+000	
104	2.845612e+000	2.983253e+000	2.845477e+000	
105	2.859190e+000	2.984372e+000	2.859567e+000	
106	2.872560e+000	2.985414e+000	2.872527e+000	
107	2.884908e+000	2.986386e+000	2.884430e+000	
108	2.894953e+000	2.987291e+000	2.895343e+000	
109	2.905080e+000	2.988134e+000	2.905335e+000	
110	2.915127e+000	2.988920e+000	2.914469e+000	
111	2.922956e+000	2.989652e+000	2.922807e+000	
112	2.930747e+000	2.990334e+000	2.930406e+000	
113	2.937594e+000	2.990970e+000	2.937324e+000	
114	2.943458e+000	2.991562e+000	2.943611e+000	
115	2.949478e+000	2.992114e+000	2.949319e+000	
116	2.954213e+000	2.992628e+000	2.954493e+000	
117	2.959564e+000	2.993107e+000	2.959178e+000	
118	2.963049e+000	2.993553e+000	2.963415e+000	
119	2.967502e+000	2.993969e+000	2.967240e+000	
120	2.970954e+000	2.994357e+000	2.970692e+000	
121	2.974120e+000	2.994718e+000	2.973801e+000	
122	2.977001e+000	2.995054e+000	2.976599e+000	
123	2.979519e+000	2.995368e+000	2.979114e+000	
124	2.981714e+000	2.995660e+000	2.981373e+000	
125	2.982797e+000	2.995933e+000	2.983398e+000	
126	2.985872e+000	2.996187e+000	2.985213e+000	
127	2.986607e+000	2.996423e+000	2.986837e+000	
128	2.988152e+000	2.996644e+000	2.988289e+000	
129	2.989257e+000	2.996849e+000	2.989586e+000	
130	2.991543e+000	2.997041e+000	2.990743e+000	
131	2.992785e+000	2.997220e+000	2.991774e+000	
132	2.993063e+000	2.997386e+000	2.992693e+000	
133	2.993608e+000	2.997542e+000	2.993510e+000	
134	2.995214e+000	2.997687e+000	2.994236e+000	
135	2.995106e+000	2.997822e+000	2.994881e+000	
136	2.995270e+000	2.997948e+000	2.995453e+000	
137	2.995720e+000	2.998065e+000	2.995960e+000	
138	2.996851e+000	2.998175e+000	2.996409e+000	
139	2.997078e+000	2.998277e+000	2.996806e+000	
140	2.997578e+000	2.998372e+000	2.997158e+000	
141	2.997187e+000	2.998461e+000	2.997469e+000	
142	2.997046e+000	2.998544e+000	2.997743e+000	
143	2.998499e+000	2.998622e+000	2.997985e+000	
144	2.997775e+000	2.998694e+000	2.998198e+000	
145	2.998594e+000	2.998762e+000	2.998386e+000	
146	2.998561e+000	2.998825e+000	2.998552e+000	
147	2.998032e+000	2.998884e+000	2.998697e+000	
148	2.998771e+000	2.998938e+000	2.998825e+000	
149	2.998820e+000	2.998990e+000	2.998938e+000	
