t'	a(t')	Trad(t')	Tb(t')
-0.0040000000000	0.9960042037455	2.7364342336616	0.0008132497409
-0.0041000000000	0.9959044163303	2.7367084183067	0.0008134127207
-0.0042000000000	0.9958046341446	2.7369826435295	0.0008135757410
-0.0043000000000	0.9957048571873	2.7372569093405	0.0008137388017
-0.0044000000000	0.9956050854575	2.7375312157506	0.0008139019029
-0.0045000000000	0.9955053189542	2.7378055627702	0.0008140650446
-0.0046000000000	0.9954055576762	2.7380799504100	0.0008142282268
-0.0047000000000	0.9953058016228	2.7383543786807	0.0008143914496
-0.0048000000000	0.9952060507927	2.7386288475929	0.0008145547128
-0.0049000000000	0.9951063051852	2.7389033571573	0.0008147180166
-0.0050000000000	0.9950065647990	2.7391779073845	0.0008148813610
-0.0051000000000	0.9949068296333	2.7394524982853	0.0008150447460
-0.0052000000000	0.9948070996870	2.7397271298702	0.0008152081715
-0.0053000000000	0.9947073749592	2.7400018021500	0.0008153716377
-0.0054000000000	0.9946076554488	2.7402765151353	0.0008155351444
-0.0055000000000	0.9945079411548	2.7405512688368	0.0008156986918
-0.0056000000000	0.9944082320762	2.7408260632653	0.0008158622798
-0.0057000000000	0.9943085282121	2.7411008984313	0.0008160259085
-0.0058000000000	0.9942088295613	2.7413757743456	0.0008161895779
-0.0059000000000	0.9941091361230	2.7416506910189	0.0008163532879
-0.0060000000000	0.9940094478962	2.7419256484620	0.0008165170387
-0.0061000000000	0.9939097648797	2.7422006466854	0.0008166808301
-0.0062000000000	0.9938100870726	2.7424756856999	0.0008168446623
-0.0063000000000	0.9937104144740	2.7427507655163	0.0008170085352
-0.0064000000000	0.9936107470827	2.7430258861452	0.0008171724489
-0.0065000000000	0.9935110848979	2.7433010475974	0.0008173364033
-0.0066000000000	0.9934114279185	2.7435762498836	0.0008175003985
-0.0067000000000	0.9933117761434	2.7438514930145	0.0008176644346
-0.0068000000000	0.9932121295718	2.7441267770010	0.0008178285114
-0.0069000000000	0.9931124882025	2.7444021018536	0.0008179926290
-0.0070000000000	0.9930128520346	2.7446774675832	0.0008181567875
-0.0071000000000	0.9929132210671	2.7449528742006	0.0008183209868
-0.0072000000000	0.9928135952990	2.7452283217164	0.0008184852270
-0.0073000000000	0.9927139747293	2.7455038101415	0.0008186495081
-0.0074000000000	0.9926143593570	2.7457793394865	0.0008188138301
-0.0075000000000	0.9925147491810	2.7460549097624	0.0008189781929
-0.0076000000000	0.9924151442004	2.7463305209797	0.0008191425967
-0.0077000000000	0.9923155444141	2.7466061731494	0.0008193070414
-0.0078000000000	0.9922159498213	2.7468818662822	0.0008194715271
-0.0079000000000	0.9921163604207	2.7471576003889	0.0008196360537
-0.0080000000000	0.9920167762116	2.7474333754802	0.0008198006213
-0.0081000000000	0.9919171971928	2.7477091915670	0.0008199652299
-0.0082000000000	0.9918176233633	2.7479850486601	0.0008201298794
-0.0083000000000	0.9917180547222	2.7482609467703	0.0008202945700
-0.0084000000000	0.9916184912684	2.7485368859083	0.0008204593016
-0.0085000000000	0.9915189330010	2.7488128660850	0.0008206240743
-0.0086000000000	0.9914193799189	2.7490888873112	0.0008207888880
-0.0087000000000	0.9913198320211	2.7493649495977	0.0008209537428
-0.0088000000000	0.9912202893067	2.7496410529554	0.0008211186387
-0.0089000000000	0.9911207517746	2.7499171973950	0.0008212835757
-0.0090000000000	0.9910212194238	2.7501933829274	0.0008214485537
-0.0091000000000	0.9909216922533	2.7504696095635	0.0008216135729
-0.0092000000000	0.9908221702622	2.7507458773141	0.0008217786333
-0.0093000000000	0.9907226534493	2.7510221861900	0.0008219437348
-0.0094000000000	0.9906231418137	2.7512985362020	0.0008221088775
-0.0095000000000	0.9905236353545	2.7515749273611	0.0008222740613
-0.0096000000000	0.9904241340705	2.7518513596781	0.0008224392863
-0.0097000000000	0.9903246379609	2.7521278331638	0.0008226045526
-0.0098000000000	0.9902251470245	2.7524043478292	0.0008227698601
-0.0099000000000	0.9901256612604	2.7526809036850	0.0008229352088
-0.0100000000000	0.9900261806676	2.7529575007422	0.0008231005987
-0.0101000000000	0.9899267052451	2.7532341390117	0.0008232660300
-0.0102000000000	0.9898272349918	2.7535108185042	0.0008234315025
-0.0103000000000	0.9897277699068	2.7537875392308	0.0008235970163
-0.0104000000000	0.9896283099890	2.7540643012023	0.0008237625714
-0.0105000000000	0.9895288552376	2.7543411044296	0.0008239281678
-0.0106000000000	0.9894294056513	2.7546179489237	0.0008240938055
-0.0107000000000	0.9893299612293	2.7548948346953	0.0008242594846
-0.0108000000000	0.9892305219706	2.7551717617555	0.0008244252051
-0.0109000000000	0.9891310878741	2.7554487301151	0.0008245909670
-0.0110000000000	0.9890316589388	2.7557257397850	0.0008247567702
-0.0111000000000	0.9889322351638	2.7560027907763	0.0008249226148
-0.0112000000000	0.9888328165480	2.7562798830997	0.0008250885009
-0.0113000000000	0.9887334030904	2.7565570167663	0.0008252544284
-0.0114000000000	0.9886339947900	2.7568341917870	0.0008254203973
-0.0115000000000	0.9885345916458	2.7571114081727	0.0008255864077
-0.0116000000000	0.9884351936569	2.7573886659343	0.0008257524596
-0.0117000000000	0.9883358008221	2.7576659650829	0.0008259185529
-0.0118000000000	0.9882364131405	2.7579433056293	0.0008260846878
-0.0119000000000	0.9881370306111	2.7582206875846	0.0008262508641
-0.0120000000000	0.9880376532329	2.7584981109596	0.0008264170821
-0.0121000000000	0.9879382810049	2.7587755757654	0.0008265833415
-0.0122000000000	0.9878389139261	2.7590530820129	0.0008267496425
-0.0123000000000	0.9877395519954	2.7593306297132	0.0008269159851
-0.0124000000000	0.9876401952119	2.7596082188771	0.0008270823693
-0.0125000000000	0.9875408435745	2.7598858495157	0.0008272487950
-0.0126000000000	0.9874414970823	2.7601635216399	0.0008274152624
-0.0127000000000	0.9873421557342	2.7604412352608	0.0008275817714
-0.0128000000000	0.9872428195293	2.7607189903893	0.0008277483221
-0.0129000000000	0.9871434884665	2.7609967870365	0.0008279149144
-0.0130000000000	0.9870441625448	2.7612746252133	0.0008280815484
-0.0131000000000	0.9869448417633	2.7615525049308	0.0008282482240
-0.0132000000000	0.9868455261209	2.7618304262000	0.0008284149414
-0.0133000000000	0.9867462156166	2.7621083890319	0.0008285817005
-0.0134000000000	0.9866469102494	2.7623863934375	0.0008287485013
-0.0135000000000	0.9865476100183	2.7626644394278	0.0008289153438
-0.0136000000000	0.9864483149223	2.7629425270140	0.0008290822281
-0.0137000000000	0.9863490249604	2.7632206562069	0.0008292491542
-0.0138000000000	0.9862497401315	2.7634988270177	0.0008294161221
-0.0139000000000	0.9861504604348	2.7637770394575	0.0008295831317
-0.0140000000000	0.9860511858691	2.7640552935372	0.0008297501832
-0.0141000000000	0.9859519164334	2.7643335892679	0.0008299172765
-0.0142000000000	0.9858526521269	2.7646119266607	0.0008300844116
-0.0143000000000	0.9857533929484	2.7648903057266	0.0008302515886
-0.0144000000000	0.9856541388969	2.7651687264767	0.0008304188075
-0.0145000000000	0.9855548899715	2.7654471889221	0.0008305860682
-0.0146000000000	0.9854556461711	2.7657256930739	0.0008307533709
-0.0147000000000	0.9853564074947	2.7660042389431	0.0008309207155
-0.0148000000000	0.9852571739413	2.7662828265408	0.0008310881019
-0.0149000000000	0.9851579455100	2.7665614558781	0.0008312555304
-0.0150000000000	0.9850587221997	2.7668401269661	0.0008314230007
-0.0151000000000	0.9849595040093	2.7671188398160	0.0008315905131
-0.0152000000000	0.9848602909380	2.7673975944387	0.0008317580674
-0.0153000000000	0.9847610829846	2.7676763908455	0.0008319256638
-0.0154000000000	0.9846618801482	2.7679552290474	0.0008320933021
-0.0155000000000	0.9845626824278	2.7682341090556	0.0008322609825
-0.0156000000000	0.9844634898224	2.7685130308811	0.0008324287049
-0.0157000000000	0.9843643023309	2.7687919945351	0.0008325964693
-0.0158000000000	0.9842651199524	2.7690710000288	0.0008327642759
-0.0159000000000	0.9841659426858	2.7693500473732	0.0008329321245
-0.0160000000000	0.9840667705302	2.7696291365795	0.0008331000152
-0.0161000000000	0.9839676034844	2.7699082676588	0.0008332679480
-0.0162000000000	0.9838684415477	2.7701874406223	0.0008334359230
-0.0163000000000	0.9837692847188	2.7704666554812	0.0008336039401
-0.0164000000000	0.9836701329968	2.7707459122466	0.0008337719993
-0.0165000000000	0.9835709863808	2.7710252109296	0.0008339401007
-0.0166000000000	0.9834718448696	2.7713045515415	0.0008341082443
-0.0167000000000	0.9833727084623	2.7715839340934	0.0008342764301
-0.0168000000000	0.9832735771579	2.7718633585964	0.0008344446582
-0.0169000000000	0.9831744509554	2.7721428250618	0.0008346129284
-0.0170000000000	0.9830753298537	2.7724223335007	0.0008347812409
-0.0171000000000	0.9829762138519	2.7727018839244	0.0008349495956
-0.0172000000000	0.9828771029489	2.7729814763440	0.0008351179926
-0.0173000000000	0.9827779971438	2.7732611107707	0.0008352864319
-0.0174000000000	0.9826788964355	2.7735407872157	0.0008354549135
-0.0175000000000	0.9825798008231	2.7738205056902	0.0008356234374
-0.0176000000000	0.9824807103054	2.7741002662055	0.0008357920036
-0.0177000000000	0.9823816248816	2.7743800687727	0.0008359606122
-0.0178000000000	0.9822825445506	2.7746599134031	0.0008361292631
-0.0179000000000	0.9821834693113	2.7749398001078	0.0008362979564
-0.0180000000000	0.9820843991629	2.7752197288982	0.0008364666921
-0.0181000000000	0.9819853341042	2.7754996997855	0.0008366354702
-0.0182000000000	0.9818862741343	2.7757797127808	0.0008368042907
-0.0183000000000	0.9817872192522	2.7760597678955	0.0008369731536
-0.0184000000000	0.9816881694568	2.7763398651408	0.0008371420590
-0.0185000000000	0.9815891247472	2.7766200045279	0.0008373110068
-0.0186000000000	0.9814900851223	2.7769001860681	0.0008374799971
-0.0187000000000	0.9813910505811	2.7771804097726	0.0008376490299
-0.0188000000000	0.9812920211226	2.7774606756528	0.0008378181052
-0.0189000000000	0.9811929967459	2.7777409837198	0.0008379872230
-0.0190000000000	0.9810939774499	2.7780213339850	0.0008381563833
-0.0191000000000	0.9809949632335	2.7783017264597	0.0008383255862
-0.0192000000000	0.9808959540959	2.7785821611551	0.0008384948317
-0.0193000000000	0.9807969500359	2.7788626380824	0.0008386641197
-0.0194000000000	0.9806979510526	2.7791431572531	0.0008388334503
-0.0195000000000	0.9805989571450	2.7794237186784	0.0008390028235
-0.0196000000000	0.9804999683120	2.7797043223696	0.0008391722393
-0.0197000000000	0.9804009845526	2.7799849683379	0.0008393416977
-0.0198000000000	0.9803020058659	2.7802656565948	0.0008395111988
-0.0199000000000	0.9802030322508	2.7805463871515	0.0008396807426
-0.0200000000000	0.9801040637063	2.7808271600194	0.0008398503290
-0.0201000000000	0.9800051002315	2.7811079752098	0.0008400199582
-0.0202000000000	0.9799061418252	2.7813888327339	0.0008401896300
-0.0203000000000	0.9798071884865	2.7816697326032	0.0008403593445
-0.0204000000000	0.9797082402144	2.7819506748289	0.0008405291018
-0.0205000000000	0.9796092970079	2.7822316594225	0.0008406989018
-0.0206000000000	0.9795103588659	2.7825126863952	0.0008408687446
-0.0207000000000	0.9794114257875	2.7827937557585	0.0008410386302
-0.0208000000000	0.9793124977716	2.7830748675236	0.0008412085586
-0.0209000000000	0.9792135748173	2.7833560217019	0.0008413785297
-0.0210000000000	0.9791146569235	2.7836372183049	0.0008415485437
-0.0211000000000	0.9790157440892	2.7839184573438	0.0008417186006
-0.0212000000000	0.9789168363134	2.7841997388300	0.0008418887002
-0.0213000000000	0.9788179335951	2.7844810627750	0.0008420588428
-0.0214000000000	0.9787190359333	2.7847624291900	0.0008422290282
-0.0215000000000	0.9786201433269	2.7850438380866	0.0008423992565
-0.0216000000000	0.9785212557750	2.7853252894760	0.0008425695278
-0.0217000000000	0.9784223732766	2.7856067833697	0.0008427398419
-0.0218000000000	0.9783234958306	2.7858883197791	0.0008429101990
-0.0219000000000	0.9782246234361	2.7861698987156	0.0008430805991
-0.0220000000000	0.9781257560920	2.7864515201905	0.0008432510421
-0.0221000000000	0.9780268937973	2.7867331842154	0.0008434215281
-0.0222000000000	0.9779280365510	2.7870148908016	0.0008435920571
-0.0223000000000	0.9778291843521	2.7872966399606	0.0008437626291
-0.0224000000000	0.9777303371996	2.7875784317038	0.0008439332441
-0.0225000000000	0.9776314950924	2.7878602660425	0.0008441039022
-0.0226000000000	0.9775326580297	2.7881421429884	0.0008442746033
-0.0227000000000	0.9774338260103	2.7884240625527	0.0008444453476
-0.0228000000000	0.9773349990332	2.7887060247470	0.0008446161349
-0.0229000000000	0.9772361770975	2.7889880295827	0.0008447869652
-0.0230000000000	0.9771373602021	2.7892700770713	0.0008449578388
-0.0231000000000	0.9770385483460	2.7895521672242	0.0008451287554
-0.0232000000000	0.9769397415282	2.7898343000528	0.0008452997152
-0.0233000000000	0.9768409397477	2.7901164755688	0.0008454707181
-0.0234000000000	0.9767421430034	2.7903986937834	0.0008456417643
-0.0235000000000	0.9766433512945	2.7906809547083	0.0008458128536
-0.0236000000000	0.9765445646198	2.7909632583549	0.0008459839861
-0.0237000000000	0.9764457829784	2.7912456047346	0.0008461551618
-0.0238000000000	0.9763470063692	2.7915279938591	0.0008463263808
-0.0239000000000	0.9762482347912	2.7918104257397	0.0008464976430
-0.0240000000000	0.9761494682434	2.7920929003880	0.0008466689485
-0.0241000000000	0.9760507067249	2.7923754178155	0.0008468402973
-0.0242000000000	0.9759519502345	2.7926579780338	0.0008470116893
-0.0243000000000	0.9758531987713	2.7929405810542	0.0008471831247
-0.0244000000000	0.9757544523343	2.7932232268884	0.0008473546034
-0.0245000000000	0.9756557109225	2.7935059155478	0.0008475261254
-0.0246000000000	0.9755569745348	2.7937886470441	0.0008476976908
-0.0247000000000	0.9754582431702	2.7940714213887	0.0008478692996
-0.0248000000000	0.9753595168278	2.7943542385932	0.0008480409517
-0.0249000000000	0.9752607955065	2.7946370986691	0.0008482126472
-0.0250000000000	0.9751620792053	2.7949200016280	0.0008483843862
-0.0251000000000	0.9750633679232	2.7952029474814	0.0008485561685
-0.0252000000000	0.9749646616591	2.7954859362409	0.0008487279944
-0.0253000000000	0.9748659604122	2.7957689679180	0.0008488998636
-0.0254000000000	0.9747672641813	2.7960520425244	0.0008490717764
-0.0255000000000	0.9746685729654	2.7963351600716	0.0008492437326
-0.0256000000000	0.9745698867636	2.7966183205711	0.0008494157323
-0.0257000000000	0.9744712055748	2.7969015240346	0.0008495877756
-0.0258000000000	0.9743725293980	2.7971847704737	0.0008497598624
-0.0259000000000	0.9742738582322	2.7974680598999	0.0008499319927
-0.0260000000000	0.9741751920764	2.7977513923248	0.0008501041666
-0.0261000000000	0.9740765309296	2.7980347677600	0.0008502763841
-0.0262000000000	0.9739778747907	2.7983181862172	0.0008504486452
-0.0263000000000	0.9738792236588	2.7986016477080	0.0008506209498
-0.0264000000000	0.9737805775328	2.7988851522439	0.0008507932981
-0.0265000000000	0.9736819364117	2.7991686998366	0.0008509656901
-0.0266000000000	0.9735833002946	2.7994522904977	0.0008511381256
-0.0267000000000	0.9734846691804	2.7997359242388	0.0008513106049
-0.0268000000000	0.9733860430680	2.8000196010716	0.0008514831278
-0.0269000000000	0.9732874219565	2.8003033210078	0.0008516556945
-0.0270000000000	0.9731888058449	2.8005870840589	0.0008518283048
-0.0271000000000	0.9730901947322	2.8008708902366	0.0008520009589
-0.0272000000000	0.9729915886173	2.8011547395525	0.0008521736567
-0.0273000000000	0.9728929874992	2.8014386320184	0.0008523463983
-0.0274000000000	0.9727943913769	2.8017225676459	0.0008525191836
-0.0275000000000	0.9726958002494	2.8020065464466	0.0008526920128
-0.0276000000000	0.9725972141157	2.8022905684322	0.0008528648857
-0.0277000000000	0.9724986329748	2.8025746336145	0.0008530378025
-0.0278000000000	0.9724000568257	2.8028587420050	0.0008532107630
-0.0279000000000	0.9723014856673	2.8031428936155	0.0008533837675
-0.0280000000000	0.9722029194986	2.8034270884576	0.0008535568158
-0.0281000000000	0.9721043583187	2.8037113265431	0.0008537299080
-0.0282000000000	0.9720058021265	2.8039956078836	0.0008539030440
-0.0283000000000	0.9719072509209	2.8042799324910	0.0008540762240
-0.0284000000000	0.9718087047011	2.8045643003767	0.0008542494479
-0.0285000000000	0.9717101634659	2.8048487115527	0.0008544227158
-0.0286000000000	0.9716116272144	2.8051331660306	0.0008545960276
-0.0287000000000	0.9715130959455	2.8054176638220	0.0008547693834
-0.0288000000000	0.9714145696583	2.8057022049389	0.0008549427831
-0.0289000000000	0.9713160483517	2.8059867893928	0.0008551162269
-0.0290000000000	0.9712175320246	2.8062714171956	0.0008552897146
-0.0291000000000	0.9711190206762	2.8065560883590	0.0008554632464
-0.0292000000000	0.9710205143054	2.8068408028946	0.0008556368223
-0.0293000000000	0.9709220129111	2.8071255608144	0.0008558104422
-0.0294000000000	0.9708235164923	2.8074103621300	0.0008559841062
-0.0295000000000	0.9707250250481	2.8076952068531	0.0008561578143
-0.0296000000000	0.9706265385774	2.8079800949957	0.0008563315664
-0.0297000000000	0.9705280570793	2.8082650265693	0.0008565053627
-0.0298000000000	0.9704295805526	2.8085500015859	0.0008566792032
-0.0299000000000	0.9703311089964	2.8088350200572	0.0008568530878
-0.0300000000000	0.9702326424097	2.8091200819950	0.0008570270165
-0.0301000000000	0.9701341807914	2.8094051874110	0.0008572009895
-0.0302000000000	0.9700357241405	2.8096903363171	0.0008573750066
-0.0303000000000	0.9699372724561	2.8099755287250	0.0008575490680
-0.0304000000000	0.9698388257371	2.8102607646467	0.0008577231736
-0.0305000000000	0.9697403839825	2.8105460440938	0.0008578973234
-0.0306000000000	0.9696419471913	2.8108313670782	0.0008580715175
-0.0307000000000	0.9695435153624	2.8111167336118	0.0008582457558
-0.0308000000000	0.9694450884949	2.8114021437063	0.0008584200385
-0.0309000000000	0.9693466665877	2.8116875973735	0.0008585943654
-0.0310000000000	0.9692482496398	2.8119730946254	0.0008587687367
-0.0311000000000	0.9691498376503	2.8122586354737	0.0008589431523
-0.0312000000000	0.9690514306180	2.8125442199303	0.0008591176123
-0.0313000000000	0.9689530285421	2.8128298480071	0.0008592921166
-0.0314000000000	0.9688546314214	2.8131155197158	0.0008594666653
-0.0315000000000	0.9687562392549	2.8134012350684	0.0008596412584
-0.0316000000000	0.9686578520417	2.8136869940768	0.0008598158960
-0.0317000000000	0.9685594697807	2.8139727967527	0.0008599905779
-0.0318000000000	0.9684610924709	2.8142586431080	0.0008601653043
-0.0319000000000	0.9683627201113	2.8145445331547	0.0008603400751
-0.0320000000000	0.9682643527008	2.8148304669046	0.0008605148905
-0.0321000000000	0.9681659902386	2.8151164443697	0.0008606897503
-0.0322000000000	0.9680676327234	2.8154024655617	0.0008608646546
-0.0323000000000	0.9679692801544	2.8156885304926	0.0008610396034
-0.0324000000000	0.9678709325305	2.8159746391744	0.0008612145968
-0.0325000000000	0.9677725898507	2.8162607916188	0.0008613896348
-0.0326000000000	0.9676742521140	2.8165469878378	0.0008615647172
-0.0327000000000	0.9675759193194	2.8168332278434	0.0008617398443
-0.0328000000000	0.9674775914658	2.8171195116475	0.0008619150160
-0.0329000000000	0.9673792685522	2.8174058392619	0.0008620902323
-0.0330000000000	0.9672809505777	2.8176922106986	0.0008622654932
-0.0331000000000	0.9671826375412	2.8179786259696	0.0008624407988
-0.0332000000000	0.9670843294416	2.8182650850868	0.0008626161490
-0.0333000000000	0.9669860262781	2.8185515880621	0.0008627915439
-0.0334000000000	0.9668877280495	2.8188381349076	0.0008629669835
-0.0335000000000	0.9667894347548	2.8191247256350	0.0008631424678
-0.0336000000000	0.9666911463931	2.8194113602565	0.0008633179968
-0.0337000000000	0.9665928629633	2.8196980387839	0.0008634935705
-0.0338000000000	0.9664945844643	2.8199847612293	0.0008636691890
-0.0339000000000	0.9663963108953	2.8202715276046	0.0008638448523
-0.0340000000000	0.9662980422551	2.8205583379217	0.0008640205604
-0.0341000000000	0.9661997785427	2.8208451921928	0.0008641963132
-0.0342000000000	0.9661015197572	2.8211320904297	0.0008643721109
-0.0343000000000	0.9660032658975	2.8214190326445	0.0008645479534
-0.0344000000000	0.9659050169626	2.8217060188492	0.0008647238407
-0.0345000000000	0.9658067729515	2.8219930490557	0.0008648997729
-0.0346000000000	0.9657085338631	2.8222801232762	0.0008650757500
-0.0347000000000	0.9656102996965	2.8225672415225	0.0008652517720
-0.0348000000000	0.9655120704506	2.8228544038067	0.0008654278389
-0.0349000000000	0.9654138461244	2.8231416101409	0.0008656039507
-0.0350000000000	0.9653156267170	2.8234288605370	0.0008657801075
-0.0351000000000	0.9652174122272	2.8237161550071	0.0008659563092
-0.0352000000000	0.9651192026540	2.8240034935633	0.0008661325558
-0.0353000000000	0.9650209979965	2.8242908762176	0.0008663088475
-0.0354000000000	0.9649227982537	2.8245783029819	0.0008664851842
-0.0355000000000	0.9648246034244	2.8248657738685	0.0008666615659
-0.0356000000000	0.9647264135078	2.8251532888893	0.0008668379926
-0.0357000000000	0.9646282285027	2.8254408480565	0.0008670144643
-0.0358000000000	0.9645300484082	2.8257284513820	0.0008671909812
-0.0359000000000	0.9644318732233	2.8260160988779	0.0008673675431
-0.0360000000000	0.9643337029468	2.8263037905564	0.0008675441501
-0.0361000000000	0.9642355375779	2.8265915264295	0.0008677208022
-0.0362000000000	0.9641373771155	2.8268793065093	0.0008678974995
-0.0363000000000	0.9640392215585	2.8271671308079	0.0008680742419
-0.0364000000000	0.9639410709061	2.8274549993374	0.0008682510294
-0.0365000000000	0.9638429251570	2.8277429121099	0.0008684278621
-0.0366000000000	0.9637447843104	2.8280308691375	0.0008686047401
-0.0367000000000	0.9636466483651	2.8283188704323	0.0008687816632
-0.0368000000000	0.9635485173203	2.8286069160065	0.0008689586315
-0.0369000000000	0.9634503911748	2.8288950058721	0.0008691356451
-0.0370000000000	0.9633522699277	2.8291831400413	0.0008693127039
-0.0371000000000	0.9632541535779	2.8294713185262	0.0008694898081
-0.0372000000000	0.9631560421245	2.8297595413389	0.0008696669574
-0.0373000000000	0.9630579355663	2.8300478084917	0.0008698441521
-0.0374000000000	0.9629598339024	2.8303361199966	0.0008700213922
-0.0375000000000	0.9628617371318	2.8306244758658	0.0008701986775
-0.0376000000000	0.9627636452534	2.8309128761115	0.0008703760082
-0.0377000000000	0.9626655582663	2.8312013207458	0.0008705533842
-0.0378000000000	0.9625674761693	2.8314898097809	0.0008707308057
-0.0379000000000	0.9624693989616	2.8317783432290	0.0008709082725
-0.0380000000000	0.9623713266420	2.8320669211022	0.0008710857848
-0.0381000000000	0.9622732592096	2.8323555434127	0.0008712633424
-0.0382000000000	0.9621751966633	2.8326442101727	0.0008714409455
-0.0383000000000	0.9620771390021	2.8329329213944	0.0008716185941
-0.0384000000000	0.9619790862250	2.8332216770901	0.0008717962882
-0.0385000000000	0.9618810383310	2.8335104772718	0.0008719740277
-0.0386000000000	0.9617829953191	2.8337993219518	0.0008721518127
-0.0387000000000	0.9616849571882	2.8340882111424	0.0008723296433
-0.0388000000000	0.9615869239373	2.8343771448557	0.0008725075194
-0.0389000000000	0.9614888955654	2.8346661231040	0.0008726854411
-0.0390000000000	0.9613908720715	2.8349551458995	0.0008728634083
-0.0391000000000	0.9612928534546	2.8352442132544	0.0008730414211
-0.0392000000000	0.9611948397136	2.8355333251810	0.0008732194796
-0.0393000000000	0.9610968308476	2.8358224816914	0.0008733975836
-0.0394000000000	0.9609988268555	2.8361116827981	0.0008735757333
-0.0395000000000	0.9609008277362	2.8364009285131	0.0008737539286
-0.0396000000000	0.9608028334888	2.8366902188488	0.0008739321696
-0.0397000000000	0.9607048441123	2.8369795538175	0.0008741104563
-0.0398000000000	0.9606068596056	2.8372689334313	0.0008742887886
-0.0399000000000	0.9605088799677	2.8375583577026	0.0008744671667
-0.0400000000000	0.9604109051976	2.8378478266437	0.0008746455905
-0.0401000000000	0.9603129352943	2.8381373402667	0.0008748240601
-0.0402000000000	0.9602149702568	2.8384268985841	0.0008750025754
-0.0403000000000	0.9601170100839	2.8387165016082	0.0008751811365
-0.0404000000000	0.9600190547748	2.8390061493511	0.0008753597434
-0.0405000000000	0.9599211043284	2.8392958418253	0.0008755383961
-0.0406000000000	0.9598231587437	2.8395855790429	0.0008757170947
-0.0407000000000	0.9597252180196	2.8398753610164	0.0008758958391
-0.0408000000000	0.9596272821552	2.8401651877581	0.0008760746293
-0.0409000000000	0.9595293511493	2.8404550592803	0.0008762534654
-0.0410000000000	0.9594314250011	2.8407449755952	0.0008764323474
-0.0411000000000	0.9593335037094	2.8410349367153	0.0008766112753
-0.0412000000000	0.9592355872733	2.8413249426529	0.0008767902491
-0.0413000000000	0.9591376756918	2.8416149934203	0.0008769692689
-0.0414000000000	0.9590397689637	2.8419050890299	0.0008771483346
-0.0415000000000	0.9589418670881	2.8421952294940	0.0008773274463
-0.0416000000000	0.9588439700641	2.8424854148250	0.0008775066040
-0.0417000000000	0.9587460778904	2.8427756450353	0.0008776858077
-0.0418000000000	0.9586481905662	2.8430659201372	0.0008778650574
-0.0419000000000	0.9585503080904	2.8433562401430	0.0008780443531
-0.0420000000000	0.9584524304621	2.8436466050653	0.0008782236949
-0.0421000000000	0.9583545576800	2.8439370149163	0.0008784030828
